date,cpi
1965-08-01,-0.00134554675774983
1965-09-01,0.0023319686997978896
1965-10-01,0.0025850480818944603
1965-11-01,0.00237211221122104
1965-12-01,0.0055046815515999705
1966-01-01,0.012125863392172
1966-02-01,0.00985744616317854
1966-03-01,0.004254893127096261
1966-04-01,0.00174459176552684
1966-05-01,0.00512514305617747
1966-06-01,0.0027227722772277404
1966-07-01,-0.0025178968156010203
1966-08-01,0.006533359730746221
1966-09-01,0.00231117230527154
1966-10-01,0.0037776578521316103
1966-11-01,0.00342130987292284
1966-12-01,0.000974184120798883
1967-01-01,0.00798053527980536
1967-02-01,0.007289755720768521
1967-03-01,0.006709801102324351
1967-04-01,0.000476077124494312
1967-05-01,0.00214132762312622
1967-06-01,0.0018518518518519
1967-07-01,0.004502583060808571
1967-08-01,0.00198169293196184
1967-09-01,0.00320210962516477
1967-10-01,-0.00107960946301161
1967-11-01,-0.00234951365067432
1967-12-01,0.000800715934247228
1968-01-01,0.00470632530120472
1968-02-01,0.0037942664418212603
1968-03-01,0.00125997480050392
1968-04-01,0.000699105145414023
1968-05-01,-0.00107121233291424
1968-06-01,0.000372995151062963
1968-07-01,0.005359806114839729
1968-08-01,-0.0010662463492653
1968-09-01,0.00157787265639506
1968-10-01,0.00264108979705322
1968-11-01,-0.00411294422108236
1968-12-01,0.00580046403712293
1969-01-01,0.00410611303344873
1969-02-01,0.00289468847638297
1969-03-01,0.0020616667430245804
1969-04-01,0.005166422823701721
1969-05-01,-0.0014100523083922102
1969-06-01,0.00200419058030433
1969-07-01,0.0051368306209655
1969-08-01,0.0047035412238252295
1969-09-01,0.0013504388926401801
1969-10-01,0.000584400988986231
1969-11-01,0.0055710306406684396
1969-12-01,0.005808238763292021
1970-01-01,0.014792110874200601
1970-02-01,0.0137885751805644
1970-03-01,0.007383419689119292
1970-04-01,0.00175731858900179
1970-05-01,0.0034656854355640397
1970-06-01,0.0044770391847524
1970-07-01,0.00781051023007042
1970-08-01,0.0036222727655631603
1970-09-01,0.00285378546248118
1970-10-01,0.00485436893203872
1970-11-01,0.007371314342828541
1970-12-01,0.006201165819174129
1971-01-01,0.0300341016475614
1971-02-01,0.00107698444355808
1971-03-01,0.00251026019046097
1971-04-01,-0.00202702702702708
1971-05-01,-0.0033852403520648806
1971-06-01,0.0029171994884910203
1971-07-01,0.00486113878152781
1971-08-01,0.013878424997026002
1971-09-01,0.00113418592827244
1971-10-01,0.0101570435190249
1971-11-01,-0.0007734550235904201
1971-12-01,0.00894032045823984
1972-01-01,0.00886109939008021
1972-02-01,0.00380228136882131
1972-03-01,0.00435606060606056
1972-04-01,0.0024514425796719197
1972-05-01,0.004928517682468039
1972-06-01,0.00516641084197523
1972-07-01,0.00584751759842091
1972-08-01,0.00359179441605568
1972-09-01,0.00450134671438581
1972-10-01,0.00308539944903576
1972-11-01,0.000292943718188086
1972-12-01,0.0139473587875683
1973-01-01,0.0040075095674776
1973-02-01,0.008126865403286821
1973-03-01,0.00353130016051371
1973-04-01,0.00717992464633532
1973-05-01,0.00370553359683805
1973-06-01,0.00871980591399727
1973-07-01,0.0036599393495765995
1973-08-01,0.0026047093144403897
1973-09-01,0.0032560878450933195
1973-10-01,0.0103580430204054
1973-11-01,0.0115162491883948
1973-12-01,0.00608108108108124
1974-01-01,0.0120550705171254
1974-02-01,0.0249178804870765
1974-03-01,0.00893493039818714
1974-04-01,-0.005422575883975989
1974-05-01,-0.00412943188050456
1974-06-01,0.008487479348213449
1974-07-01,0.0028588866403264
1974-08-01,0.0101857783472133
1974-09-01,0.00865622423742771
1974-10-01,0.0309955675709661
1974-11-01,0.009055706314601808
1974-12-01,0.00404907233939706
1975-01-01,-0.00406283856988111
1975-02-01,0.0101229867343549
1975-03-01,0.005713772885006539
1975-04-01,0.00202266575448397
1975-05-01,0.0158814973135039
1975-06-01,0.0062532873590086906
1975-07-01,0.0128644441863168
1975-08-01,0.0107227844835001
1975-09-01,0.0025246078347940996
1975-10-01,0.0105823099994342
1975-11-01,0.010191510807481298
1975-12-01,0.00274390243902444
1976-01-01,0.014621741894468998
1976-02-01,0.007791217173368102
1976-03-01,0.009569119316645891
1976-04-01,0.00744350433758174
1976-05-01,0.00871737628235809
1976-06-01,0.008378563524266221
1976-07-01,0.0012280518394648101
1976-08-01,0.006132727889558579
1976-09-01,0.00168594698345194
1976-10-01,0.0142158005127009
1976-11-01,0.00776143790849687
1976-12-01,0.00146939602756374
1977-01-01,0.012370351631672199
1977-02-01,0.0125440415802494
1977-03-01,0.009377853458700309
1977-04-01,0.011882350064790801
1977-05-01,0.012226061323604001
1977-06-01,0.0224619864893896
1977-07-01,0.009034878834570681
1977-08-01,0.00275329122417327
1977-09-01,0.0102907245039226
1977-10-01,0.00596080939112964
1977-11-01,0.00790065157672479
1977-12-01,0.0065998423245861295
1978-01-01,0.021012352309345103
1978-02-01,0.0113310101475001
1978-03-01,0.000303398058252637
1978-04-01,0.00636942675159224
1978-05-01,0.00538189959528112
1978-06-01,0.00104920560147305
1978-07-01,0.00427798335864475
1978-08-01,-0.00066026282720262
1978-09-01,0.007033248081841279
1978-10-01,0.00510052910052924
1978-11-01,0.00404287128087432
1978-12-01,0.006270578612922479
1979-01-01,0.00664832645575432
1979-02-01,0.00813647750564184
1979-03-01,0.0051135663531442195
1979-04-01,0.005598349099973511
1979-05-01,0.006034500274295171
1979-06-01,0.0044431877852728905
1979-07-01,0.0068564764547394495
1979-08-01,0.0140788816774837
1979-09-01,0.00433241433635293
1979-10-01,0.009490196078431372
1979-11-01,0.014528785642141202
1979-12-01,0.0082707918517383
1980-01-01,0.03338143703478649
1980-02-01,0.0152151101783841
1980-03-01,0.00506459948320411
1980-04-01,0.006787330316742141
1980-05-01,0.00316649642492324
1980-06-01,0.00264738824966922
1980-07-01,0.008428963135980471
1980-08-01,0.0056394763343403384
1980-09-01,0.028439815742039003
1980-10-01,0.0142161635832523
1980-11-01,0.0061443932411674
1980-12-01,0.004293893129770801
1981-01-01,0.018622327790974
1981-02-01,0.0190280757392035
1981-03-01,0.00540045766590381
1981-04-01,0.00600873998543326
1981-05-01,0.0060633484162898495
1981-06-01,0.0036880453359717396
1981-07-01,0.00914142319412078
1981-08-01,0.00754884547069277
1981-09-01,0.007227853680035341
1981-10-01,0.006475890434934871
1981-11-01,0.0037388053212763007
1981-12-01,-0.00502425502425506
1982-01-01,0.021939752742469
1982-02-01,0.0141421025728406
1982-03-01,0.00252016129032242
1982-04-01,0.00670353611530083
1982-05-01,0.00424504744464797
1982-06-01,0.0033982594280979202
1982-07-01,0.006938708078638559
1982-08-01,0.0026251025430679997
1982-09-01,0.0054000981836032505
1982-10-01,0.013916015625000102
1982-11-01,0.00794606308692512
1982-12-01,0.0028666985188724996
1983-01-01,0.022074003493727203
1983-02-01,0.00038844002486006896
1983-03-01,0.0037275762988273203
1983-04-01,0.007891682785300051
1983-05-01,0.00629461886850368
1983-06-01,0.005416126325425371
1983-07-01,0.007966616084977191
1983-08-01,0.00511855476100864
1983-09-01,0.0072642851793603795
1983-10-01,0.00817843866171003
1983-11-01,0.006047197640117939
1983-12-01,0.00813663685676602
1984-01-01,0.013815167599796398
1984-02-01,-0.00408807286810586
1984-03-01,0.0144029958231313
1984-04-01,0.00646031520658809
1984-05-01,0.00705367849333431
1984-06-01,-0.0023814526861385397
1984-07-01,0.00259776732429962
1984-08-01,0.0074929971988795694
1984-09-01,0.00646416904149585
1984-10-01,0.00490331491712679
1984-11-01,0.00618514191464512
1984-12-01,0.015982514855542702
1985-01-01,0.005915966386554521
1985-02-01,0.00882176034217734
1985-03-01,0.0076846637959591
1985-04-01,0.004010255735980539
1985-05-01,0.0113279203771608
1985-06-01,-0.00330203949498213
1985-07-01,-0.000649603741717624
1985-08-01,-0.00039001560062397705
1985-09-01,0.004421901417609671
1985-10-01,0.0064741680694030005
1985-11-01,0.00656117329216506
1985-12-01,0.00408997955010245
1986-01-01,0.011265274949083302
1986-02-01,0.000629366228208263
1986-03-01,-0.0016982200138374699
1986-04-01,0.0061113911290322
1986-05-01,-6.26213288244084e-05
1986-06-01,6.26252505008128e-05
1986-07-01,0.0023169891665102997
1986-08-01,-0.00131200799700107
1986-09-01,0.00925868001251161
1986-10-01,0.0035951156015619394
1986-11-01,0.000185288123031398
1986-12-01,0.00247005063603809
1987-01-01,0.009178267832943121
1987-02-01,0.00317402185191964
1987-03-01,0.00200790994828118
1987-04-01,0.0026111246052952595
1987-05-01,0.000787353885288534
1987-06-01,-0.0018155410312275
1987-07-01,0.012004365223717901
1987-08-01,0.00515216870357043
1987-09-01,0.009357491953749091
1987-10-01,0.0046058458813107404
1987-11-01,0.00305648621642291
1987-12-01,5.85994726045695e-05
1988-01-01,0.00544943161842264
1988-02-01,0.00745964217028981
1988-03-01,0.004512061086365329
1988-04-01,0.00892600057587108
1988-05-01,0.00359589041095896
1988-06-01,0.00244554399135522
1988-07-01,0.0048224214228980294
1988-08-01,0.00197617299983054
1988-09-01,0.007607348134790891
1988-10-01,0.00782953973491424
1988-11-01,0.00155374285555754
1988-12-01,0.00210537979943468
1989-01-01,0.0116105490131034
1989-02-01,0.00562933814286486
1989-03-01,0.00407608695652171
1989-04-01,0.00925575101488507
1989-05-01,0.00429046444277584
1989-06-01,0.00325750293709282
1989-07-01,0.000372598073135664
1989-08-01,0.003937426838352621
1989-09-01,0.008055967776128891
1989-10-01,0.008675078864353258
1989-11-01,0.0015637216575451298
1989-12-01,0.0035909445745511397
1990-01-01,0.028521053723294002
1990-02-01,0.00332761923968936
1990-03-01,0.027487437185929605
1990-04-01,0.00361911282828789
1990-05-01,0.00570147653623107
1990-06-01,-0.000629905998643399
1990-07-01,0.00950303030303043
1990-08-01,0.00686806589500981
1990-09-01,0.0114004960885326
1990-10-01,0.00655567608357312
1990-11-01,0.00332677349826638
1990-12-01,-0.00126091626581976
1991-01-01,0.0238006172262226
1991-02-01,0.0277688970084496
1991-03-01,0.0035995200639914095
1991-04-01,0.00549061282323789
1991-05-01,0.0010128589043505902
1991-06-01,-0.0013197835554968902
1991-07-01,0.000220254614334271
1991-08-01,-0.0014093191226987197
1991-09-01,0.0108935344447384
1991-10-01,0.0037520178002703897
1991-11-01,0.004520363367670811
1991-12-01,-0.0013846220414521502
1992-01-01,-0.00168984791368764
1992-02-01,0.00043402777777767405
1992-03-01,0.004685466377440379
1992-04-01,0.0022886259607912303
1992-05-01,0.0006893283357027651
1992-06-01,-0.0025832005855255997
1992-07-01,-0.00129494539646896
1992-08-01,0.000691533042313043
1992-09-01,0.014555349198807998
1992-10-01,0.00187313750532138
1992-11-01,-0.00492903883742674
1992-12-01,0.00384319754035355
1993-01-01,0.027139697124383303
1993-02-01,0.00281620144123235
1993-03-01,0.00425373750722716
1993-04-01,0.0041945963729079
1993-05-01,-0.00233424792170024
1993-06-01,-0.0032838026434612
1993-07-01,-0.00193559014908151
1993-08-01,0.00107282855374464
1993-09-01,0.008903177939903601
1993-10-01,0.0029823916329615
1993-11-01,0.000407331975559984
1993-12-01,-0.0038273615635178197
1994-01-01,0.00310635167170753
1994-02-01,0.0030967321326706605
1994-03-01,0.0036964822487609208
1994-04-01,0.00404710834109045
1994-05-01,0.00225724535450835
1994-06-01,0.00020108586366387597
1994-07-01,0.000201045436268549
1994-08-01,0.000281407035175868
1994-09-01,0.0090426814564745
1994-10-01,0.0010753972995579699
1994-11-01,-0.000716161375029891
1994-12-01,-0.00183150183150184
1995-01-01,0.003749501396091
1995-02-01,0.0035765379113016998
1995-03-01,0.0039597687495051895
1995-04-01,0.0065867318766269604
1995-05-01,0.0010971356921750301
1995-06-01,-0.00109593330463027
1995-07-01,-0.000979585439441931
1995-08-01,-0.0012550988390337401
1995-09-01,0.006676091737354612
1995-10-01,0.00222360926893989
1995-11-01,-0.000389241368572694
1995-12-01,-0.0031930220785794604
1996-01-01,-0.00144536895972511
1996-02-01,0.0011736170878649302
1996-03-01,0.00461081587996242
1996-04-01,0.00276157137300666
1996-05-01,-0.0010860711376596101
1996-06-01,-0.00357239933211666
1996-07-01,-0.0022992089162542
1996-08-01,-0.00456995547222865
1996-09-01,0.00572886011379232
1996-10-01,0.00039015254964709
1996-11-01,-0.00198900198900208
1996-12-01,-0.00152403282532241
1997-01-01,-0.000195687057257986
1997-02-01,-0.00039145071635471795
1997-03-01,0.00407268170426033
1997-04-01,0.00499219968798763
1997-05-01,7.76156473145341e-05
1997-06-01,0.00131936360108673
1997-07-01,-0.00189893039838791
1997-08-01,0.000582411182294561
1997-09-01,0.00931315483119928
1997-10-01,0.0006920415224909971
1997-11-01,-0.00165206700476379
1997-12-01,-0.000500288628054608
1998-01-01,-0.009548744802094779
1998-02-01,-0.0013217229046805197
1998-03-01,0.00151810042818232
1998-04-01,0.00291499863966742
1998-05-01,0.0017051619903890602
1998-06-01,-0.0020891364902508396
1998-07-01,-0.00220981623633396
1998-08-01,-0.00512880289077986
1998-09-01,0.00402265182581507
1998-10-01,0.00213941185623155
1998-11-01,-0.00252299809804739
1998-12-01,-0.001595454899214
1999-01-01,0.000389757181276243
1999-02-01,-7.79210659603535e-05
1999-03-01,0.0037794661991038003
1999-04-01,0.00221256113655779
1999-05-01,0.0018978271815330396
1999-06-01,0.00146899644348229
1999-07-01,-0.00436192387863827
1999-08-01,0.0
1999-09-01,0.0070949482417710305
1999-10-01,0.00115491222667077
1999-11-01,-0.00273013919864638
1999-12-01,0.00227491806439172
2000-01-01,-0.00815572824497973
2000-02-01,0.00473198355441795
2000-03-01,0.004786905497220279
2000-04-01,-0.0008836637467340221
2000-05-01,0.00476831378581033
2000-06-01,-0.000191358260936079
2000-07-01,-0.00474659317103051
2000-08-01,0.000692307692307741
2000-09-01,0.00707202705819038
2000-10-01,0.00217540645752226
2000-11-01,0.000571232720210342
2000-12-01,-0.000989571439445895
2001-01-01,-0.00297165498323685
2001-02-01,0.00363011081390899
2001-03-01,0.0073862554730630805
2001-04-01,0.00869269435730756
2001-05-01,0.00678182022556106
2001-06-01,-0.00145143282471146
2001-07-01,-0.00510603406507411
2001-08-01,0.00247246572263439
2001-09-01,0.008408071748879
2001-10-01,-0.00270520659625713
2001-11-01,0.000371581450653895
2001-12-01,0.000891464229997662
2002-01-01,-0.0024493431307056894
2002-02-01,0.0024181547619047
2002-03-01,0.008573019113007901
2002-04-01,0.00434206652929062
2002-05-01,0.0025646662270095
2002-06-01,-0.00146177459435746
2002-07-01,-0.00354999268042769
2002-08-01,0.0005876519631249801
2002-09-01,0.00759828212751902
2002-10-01,0.00324225865209468
2002-11-01,-0.0024329133229237
2002-12-01,0.00127402446126961
2003-01-01,0.00323554004435218
2003-02-01,0.008841861139295559
2003-03-01,0.00513649425287354
2003-04-01,-0.0035378622735232107
2003-05-01,-0.00118347439391758
2003-06-01,-0.0027647122185916807
2003-07-01,-0.00345647007993095
2003-08-01,-0.000289038225305303
2003-09-01,0.0072641850379471596
2003-10-01,0.00068171217394418
2003-11-01,-0.0020795984223734403
2003-12-01,0.0008982466225926099
2004-01-01,-0.00218975481925549
2004-02-01,-0.00241041876528982
2004-03-01,0.007537235385336579
2004-04-01,0.00021476125706919799
2004-05-01,0.00246922416261094
2004-06-01,-0.00435512083675424
2004-07-01,-0.0015058621060559099
2004-08-01,-0.00118496175805215
2004-09-01,0.007297958009778381
2004-10-01,0.0029622755987008696
2004-11-01,-0.00572912959931667
2004-12-01,-0.00021473819834649002
2005-01-01,-0.005226418471451729
2005-02-01,0.004714095505415839
2005-03-01,0.00196991404011464
2005-04-01,0.0014655942806077302
2005-05-01,0.000678183894917128
2005-06-01,0.000356696985910508
2005-07-01,-0.00370832590479582
2005-08-01,0.0019326437851186604
2005-09-01,0.006858367565636752
2005-10-01,0.0017738673856741898
2005-11-01,-0.00240818783865153
2005-12-01,0.000461500230750203
2006-01-01,-0.00791285217514742
2006-02-01,0.00468543224006584
2006-03-01,0.007084371662513491
2006-04-01,0.005054968362260921
2006-05-01,0.0015475520540236098
2006-06-01,-0.000280938334035686
2006-07-01,-0.0017212308556976798
2006-08-01,0.000668566803898861
2006-09-01,0.00583726000421981
2006-10-01,0.000104880436302541
2006-11-01,0.00125843325060297
2006-12-01,0.0
2007-01-01,-0.0049575812589463
2007-02-01,0.005052454299849121
2007-03-01,0.006563100017455021
2007-04-01,0.00506364235424701
2007-05-01,-0.0010697401566653
2007-06-01,0.0016236009396157598
2007-07-01,-0.0015864804276597103
2007-08-01,-0.000276348060382057
2007-09-01,0.009985833246950569
2007-10-01,0.005302771125556101
2007-11-01,0.00646588395439838
2007-12-01,0.0019273034657649399
2008-01-01,-0.00742440604751607
2008-02-01,0.00414796681626536
2008-03-01,0.009548317193742929
2008-04-01,0.0043936141668902895
2008-05-01,0.00394029452031906
2008-06-01,0.00475636121736236
2008-07-01,-0.0020524364406779797
2008-08-01,0.0017249386319910698
2008-09-01,0.0102655805020199
2008-10-01,0.00157335780778827
2008-11-01,-0.00818169917528471
2008-12-01,-0.0134296838909787
2009-01-01,-0.0037124987457774
2009-02-01,0.00023499395729811498
2009-03-01,0.00285282765564706
2009-04-01,0.0015394912985273298
2009-05-01,-0.00257301343313496
2009-06-01,0.00241214111025489
2009-07-01,-0.004612145315998811
2009-08-01,0.0020817244736931802
2009-09-01,0.0030825933992292497
2009-10-01,0.00250526104820132
2009-11-01,-0.000233240037318397
2009-12-01,0.0021996333944341103
2010-01-01,-0.006318379834391821
2010-02-01,0.006023894782637759
2010-03-01,0.0023951299025315696
2010-04-01,0.000132744831248079
2010-05-01,0.0018581809735541397
2010-06-01,0.000165601298314139
2010-07-01,-0.00307967415060591
2010-08-01,6.64341471515508e-05
2010-09-01,0.008436576211512321
2010-10-01,0.0031948881789135896
2010-11-01,0.00331604176242698
2010-12-01,0.007035570535685209
2011-01-01,-0.005166699161630159
2011-02-01,0.0061081169361426
2011-03-01,0.006785273683526979
2011-04-01,0.004288800748121579
2011-05-01,0.00186231697919349
2011-06-01,-0.00237164284340744
2011-07-01,-0.00048188126445654697
2011-08-01,0.000321409057307382
2011-09-01,0.00700446615043522
2011-10-01,3.1907086564051396e-05
2011-11-01,0.00236104907153338
2011-12-01,0.00197351667939883
2012-01-01,-0.00930808818857588
2012-02-01,0.00663780663780666
2012-03-01,0.00280326197757386
2012-04-01,0.0021918678526048397
2012-05-01,-0.000824114868933975
2012-06-01,-0.0024743837832696103
2012-07-01,-0.00387979010971516
2012-08-01,0.0010216135108386999
2012-09-01,0.00401849784723314
2012-10-01,-0.0006988342174646011
2012-11-01,-0.00244763024889529
2012-12-01,0.00251736664329886
2013-01-01,-0.00829598550586455
2013-02-01,0.00445512820512835
2013-03-01,0.004020549475094771
2013-04-01,-0.00197044334975371
2013-05-01,0.00162404865777174
2013-06-01,-0.0017485852355821501
2013-07-01,-0.0014013185133284302
2013-08-01,0.000924892361664674
2013-09-01,0.0038554677542697903
2013-10-01,-0.0020631645770514302
2013-11-01,-0.000636132315521698
2013-12-01,0.00267345639719957
2014-01-01,-0.0115858303707468
2014-02-01,0.0042069430617552705
2014-03-01,-6.39590661974403e-05
2014-04-01,0.0038697710118970204
2014-05-01,0.000509732708910776
2014-06-01,0.00206973411877085
2014-07-01,-0.00327295837305354
2014-08-01,-0.00102018044441613
2014-09-01,0.00159565980532957
2014-10-01,0.000541660028676034
2014-11-01,-0.0014648748487357502
2014-12-01,0.00156269932389329
2015-01-01,-0.0105078809106831
2015-02-01,0.00701528559935647
2015-03-01,0.000830856741124148
2015-04-01,-9.57884989941535e-05
2015-05-01,0.00344871631115098
2015-06-01,-0.0028958757637476697
2015-07-01,0.000319152331407816
2015-08-01,-0.00197811313530934
2015-09-01,0.00399603593235526
2015-10-01,0.0007323441380627931
2015-11-01,-0.0017181583887493702
2015-12-01,0.00146613545816734
2016-01-01,-0.00343719168708828
2016-02-01,0.00322549739724718
2016-03-01,0.0049659387534221
2016-04-01,-0.00019005384859052102
2016-05-01,0.0018058547712582302
2016-06-01,0.00104361025900546
2016-07-01,0.00060024009603836
2016-08-01,-0.00110504214946502
2016-09-01,0.0016752007080095702
2016-10-01,0.0034394623079106895
2016-11-01,0.00031446540880517503
2016-12-01,0.004966991512102979
2017-01-01,-0.00681931931931939
2017-02-01,0.00702362204724413
2017-03-01,-0.00015638194726797
2017-04-01,0.005818318318318371
2017-05-01,0.00062200659326974
2017-06-01,0.0007148629328031029
2017-07-01,0.005342112619187971
2017-08-01,-0.0015755815749636702
2017-09-01,0.0013614703880190401
2017-10-01,-0.000741610530869662
2017-11-01,0.00204094254437511
2017-12-01,0.003672386125169799
2018-01-01,-0.00836331211757852
2018-02-01,0.007317602554959651
2018-03-01,0.0027395573614061803
2018-04-01,0.004113457760314299
2018-05-01,0.00232344848670131
2018-06-01,0.00231806258768987
2018-07-01,0.005203578601424079
2018-08-01,-0.00211909302818385
2018-09-01,0.00458089372933277
2018-10-01,-0.0012683457148031502
2018-11-01,-0.000967585873246483
2018-12-01,0.0044491525423729205
2019-01-01,-0.00997378491578033
2019-02-01,0.00748721694667644
2019-03-01,0.0023261434354420896
2019-04-01,0.0069923746948371505
2019-05-01,0.00251414204902567
2019-06-01,-0.00143304970891181
2019-07-01,0.00397644033844595
2019-08-01,-0.004198927933293789
2019-09-01,0.00466521128024169
2019-10-01,0.000267897008483424
2019-11-01,0.000952267587192022
2019-12-01,0.00392436674991095
2020-01-01,-0.0143923240938168
2020-02-01,0.00495763475752666
2020-03-01,-0.00167429066881926
2020-04-01,-0.0030247671528258503
2020-05-01,0.006037849203965511
2020-06-01,0.005762742229255451
2020-07-01,0.0021672010450065897
2020-08-01,-0.00148117427496546
2020-09-01,0.000593348562613172
2020-10-01,-0.000889495063302187
2020-11-01,8.90286969165769e-05
2020-12-01,0.006943620178041421
2021-01-01,-0.0036836211469322205
2021-02-01,0.00272116891951848
2021-03-01,0.00156337571163113
2021-04-01,0.0024444837132589
2021-05-01,0.0019684461027705
2021-06-01,0.0008210180623973401
2021-07-01,0.0026661197703036297
2021-08-01,0.00514274026239675
2021-09-01,0.00508735719061601
2021-10-01,0.00202464279516392
2021-11-01,0.0045895393141667405
2021-12-01,0.0127575209033706
2022-01-01,-0.00541890089936733
2022-02-01,0.00855773619351888
2022-03-01,0.0176490553230003
2022-04-01,0.006170094496942671
2022-05-01,0.0104966576432241
2022-06-01,0.014023290142693202
2022-07-01,0.000889607763849514
2022-08-01,0.0175878043525103
2022-09-01,0.0142928985468887
2022-10-01,0.00216591425067195
2022-11-01,0.010129153213206999
2022-12-01,0.0206996107545174
2023-01-01,-0.0112637640165674
2023-02-01,0.0110344827586208
2023-03-01,0.00570966600980241
2023-04-01,0.0046473070739551
2023-05-01,0.00315055134648551
2023-06-01,0.010718113612004301
2023-07-01,0.00044390737132854805
2023-08-01,0.0007395173416816581
2023-09-01,0.00512353129541586
2023-10-01,0.00249969366499198
2023-11-01,0.00312904881805094
2023-12-01,0.007286462775679153
2024-01-01,-0.0014515894904922474
2024-02-01,0.0024712894316035504
2024-03-01,0.0012084300077340004
